MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
38422,52,Roslyn Coal Mining,,,,Washington Department of Transportation,47.22245,-120.99504,203 West Pennsylvania Ave,Roslyn,Kittitas County,Washington,"Marker is on West Pennsylvania Avenue, 0.1 miles west of North 1st Street (Washington Road 903), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=38422
38446,44,Lava Flows,,,,Washington State Department of Transportation,46.94174,-120.20347,,Ellensburg,Kittitas County,Washington,"Marker can be reached from Interstate 90 at milepost 126,, 10.4 miles east of Main Street when traveling east. ",,http://www.hmdb.org/m.asp?m=38446
38486,24,Beck Memorial,,,1969,Department of Transportation and the Washington State Parks and Recreation Commission,46.81559,-120.45147,,Ellensburg,Kittitas County,Washington,"Marker is on Canyon Road (Washington Route 821) 12.2 miles south of Thrall Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=38486
38587,,Sacagawea,,,,Washington State Department of Transportation,46.2182,-119.02707,,Pasco,Franklin County,Washington,"Marker can be reached from the intersection of Sacajawea Park Road and U.S. 12, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=38587
39786,,Old Oregon Trail,,,,,47.19115,-122.29069,312 Spring Street,Puyallup,Pierce County,Washington,Marker can be reached from Spring Street. ,,http://www.hmdb.org/m.asp?m=39786
40169,,Global War on Terrorism Memorial,City of DuPont,,2010,City of DuPont,47.09149,-122.64292,,DuPont,Pierce County,Washington,"Memorial can be reached from the intersection of Ross Avenue and Wilmington Drive, in the median. ",,http://www.hmdb.org/m.asp?m=40169
40170,,Ross Memorial,,,2010,City of DuPont,47.09149,-122.64292,,DuPont,Pierce County,Washington,"Marker can be reached from the intersection of Ross Avenue and Wilmington Drive, in the median. ",,http://www.hmdb.org/m.asp?m=40170
41552,,Lakewood Veterans Memorial,"Dedicated on Memorial Day, May 26, 2003",,2003,,47.16179,-122.5152,6000 Main Street Southwest,Lakewood,Pierce County,Washington,"Marker is at the intersection of Main Street SW and 59th Avenue SW, on the right when traveling east on Main Street SW. ",,http://www.hmdb.org/m.asp?m=41552
42731,,Convair F-106A Delta Dart,S/N 56-0459,"""Six""",,McChord Air Museum,47.13114,-122.48323,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard north of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=42731
42732,,McDonnell Douglas F-15A Eagle,S/N 76-0048,"""Eagle""",,McChord Air Museum,47.13112,-122.48319,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard north of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=42732
42733,,McDonnell CF-101F Voodoo,S/N 101022,"""One-Oh-Wonder""",,McChord Air Museum,47.13119,-122.48323,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard north of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=42733
42734,,Fairchild Republic A-10A Thunderbolt II,S/N 75-0270,"""Warthog""",,McChord Air Museum,47.13114,-122.48313,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard north of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=42734
42735,,Convair F-102A Delta Dagger,S/N 56-1515,"""Duce""",,McChord Air Museum,47.13121,-122.48317,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard north of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=42735
42953,,North American F-86D Sabre,S/N 52-3669,"""Sabre Dog""",,McChord Air Museum,47.13135,-122.48286,,McChord AFB,Pierce County,Washington,"Marker can be reached from Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=42953
42954,,Lockheed T-33A Shooting Star,S/N 58-2106,"""T-Bird""",,McChord Air Museum,47.13146,-122.48268,,McChord AFB,Pierce County,Washington,"Marker can be reached from Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=42954
43914,,Douglas B-18A Bolo,S/N 37-505,First McChord Based Aircraft Type,,McChord Air Museum,47.13188,-122.48217,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=43914
43915,,Douglas B-23 Dragon,S/N 39-036,,,McChord Air Museum,47.13169,-122.48241,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=43915
43916,,Douglas TC-47D Skytrain,S/N 44-76502,"""Gooney Bird""",,McChord Air Museum,47.1316,-122.4824,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=43916
43917,,Fairchild C-82A Packet,S/N 48-57574,,,McChord Air Museum,47.1315,-122.48271,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=43917
43918,,Douglas C-124C Globemaster II,"""Old Shakey""",S/N 52-0994,,McChord Air Museum,47.13317,-122.48309,,McChord AFB,Pierce County,Washington,"Marker is on 5th Street east of G Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=43918
43919,,Lockheed-Georgia C-141B Starlifter,"""Tacoma Starlifter""",S/N 65-000277,,McChord Air Museum,47.13295,-122.48247,,McChord AFB,Pierce County,Washington,"Marker is on 5th Street SW east of G Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=43919
43921,,F-16 Fighting Falcon,,,2008,,47.12233,-122.50558,,McChord AFB,Pierce County,Washington,"Marker is at the intersection of Lincoln Boulevard SW and Evergreen Way SW, on the left when traveling west on Lincoln Boulevard SW. ",,http://www.hmdb.org/m.asp?m=43921
43924,,Beechcraft UC-45J Expeditor,Bu. No. 89484,"""Twin Beech""",,,47.13177,-122.48204,,McChord AFB,Pierce County,Washington,"Marker is on Colonel Joe Jackson Boulevard east of 6th Street SW, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=43924
44246,,POW/MIA Memorial,,,,,47.13345,-122.49437,,McChord AFB,Pierce County,Washington,"Marker is at the intersection of A Street SW and Barnes Blvd/Colonel Joe Jackson Blvd, on the right when traveling south on A Street SW. ",,http://www.hmdb.org/m.asp?m=44246
44247,,Loadmasters Memorial,,,2006,"Northwest Chapter, Professional Loadmasters Association",47.13378,-122.49497,,McChord AFB,Pierce County,Washington,"Marker can be reached from Barnes Blvd/Colonel Joe Jackson Blvd near A Street SW, on the left. ",,http://www.hmdb.org/m.asp?m=44247
44249,,36th Airlift Squadron Memorial,,,1993,36th Airlift Squadron,47.13448,-122.49493,,McChord AFB,Pierce County,Washington,"Marker can be reached from A Street SW north of Barnes Blvd / Colonel Joe Jackson Blvd, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=44249
45328,,Camp Washington,,,1908,"State Historical Society assisted by the Four Mound Grange, school children, and other citizens",47.74495,-117.74065,,Deep Creek Community,Spokane County,Washington,"Marker is on Coulee Hite Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=45328
47938,,Chief Seattle,,,,,47.61834,-122.34744,415 Cedar Street,Seattle,King County,Washington,Marker is at the intersection of Cedar Street and Denny Way on Cedar Street. ,,http://www.hmdb.org/m.asp?m=47938
47939,,The First Commercial Monorail in the United States,,,1962,Alweg Rapid Transit Systems • The American Public Works Association • Seattle Worlds Fair • The City of Seattle • Kiwanis International • Uptown Seattle Club,47.62114,-122.35,299 4th Avenue North,Seattle,King County,Washington,Marker is on 4th Avenue North. ,,http://www.hmdb.org/m.asp?m=47939
47940,,John Harte McGraw,,,,,47.61303,-122.33767,501 Stewart Street,Seattle,King County,Washington,"Marker is on Stewart Street near Westlake Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=47940
47941,,First Avenue,,,,,47.60818,-122.3396,1401 First Avenue,Seattle,King County,Washington,"Marker is on First Avenue south of Pike Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=47941
47992,,The Pioneer Square Pergola,,,,Seidelhuber Iron Works,47.60193,-122.33395,600 1st Avenue,Seattle,King County,Washington,"Marker is at the intersection of 1st Avenue and Yesler Way, on the left when traveling south on 1st Avenue. ",,http://www.hmdb.org/m.asp?m=47992
47995,,Mutual Life Building,1897,,,Assistance League of Seattle,47.60193,-122.33418,605 Ist Avenue,Seattle,King County,Washington,Marker is at the intersection of 1st Avenue and Yesler Way on 1st Avenue. ,,http://www.hmdb.org/m.asp?m=47995
47996,,‘Miike Maru’,Historical Point of Interest,,1968,Yukon Club & Propeller Club – Port of Seattle,47.6067,-122.3413,1300 Alaskan Way,Seattle,King County,Washington,"Marker can be reached from Alaskan Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=47996
47998,,"""Ton of Gold""",Historical Point of Interest,,1957,,47.60692,-122.34165,1300 Alaskan Way,Seattle,King County,Washington,"Marker can be reached from Akaskan Way, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=47998
47999,,The Visit of President Theodore Roosevelt’s “Great White Fleet”,Centennial Celebration,,2008,The Propeller Club of Seattle. The Greater Seattle Chamber of Commerce and The Navy League of the United States – Seattle Council,47.60704,-122.3417,1300 Alaskan Way,Seattle,King County,Washington,"Marker is on Alaskan Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=47999
48001,,“Great White Fleet”,Historical Point of Interest,,1961,Yukon Club & Propeller Club – Port of Seattle,47.60948,-122.34559,2001 Alaskan Way,Seattle,King County,Washington,"Marker is on Alaskan Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=48001
48002,,"Bell Street Terminal, Pier 66",Historical Point of Interest,,1986,Puget Sound Maritime Historical Society and The Propeller Club • Waterfront Awareness,47.61118,-122.34848,2333 Alaskan Way,Seattle,King County,Washington,"Marker is on Akaskan Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=48002
48003,,Waterfront History,,,,King County Metro,47.60749,-122.34217,1401 Alakan Way,Seattle,King County,Washington,"Marker is on Alaskan Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=48003
48021,,Merchant’s Cafe,1889,,1972,Assistance League of Seattle,47.60159,-122.3337,109 1/2 Yesler Way,Seattle,King County,Washington,"Marker is on Yesler Way east of 1st Avenue, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=48021
48025,,Interurban Building,,,1989,"Historic Seattle Museum of History and Industry, Pioneer Square Businesses, and King County",47.60162,-122.33268,157 Yesler Way,Seattle,King County,Washington,"Marker is on Yesler Way, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=48025
48036,,Interurban Building,1890,,,Assistance League of Seattle,47.60162,-122.33243,157 Yesler Way,Seattle,King County,Washington,"Marker is on Yesler Way, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=48036
48051,,Carson D. Boren,,,1905,Washington University State Historical Society,47.60302,-122.3329,701 2nd Avenue,Seattle,King County,Washington,"Marker is at the intersection of 2nd Avenue and Cherry Street, on the right when traveling east on 2nd Avenue. ",,http://www.hmdb.org/m.asp?m=48051
48052,,The St. Charles Apartments,Built 1913,Renovated 2004 by Plymouth Housing Group,2004,Plymouth Housing Group,47.60327,-122.33203,619 3rd Avenue,Seattle,King County,Washington,Marker is at the intersection of 3rd Avenue and Cherry Street on 3rd Avenue. ,,http://www.hmdb.org/m.asp?m=48052
48117,,Seattle’s First Pier,Historical Point of Interest,,1964,Yukon Club & Propeller Club – Port of Seattle,47.60143,-122.33663,101 Alaskan Way South,Seattle,King County,Washington,"Marker is on Alaskan Way South near Yesler Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=48117
48120,,"Indians Attack Seattle! Jan. 26, 1856",Historical Point of Interest,,1959,,47.60137,-122.33654,101 Alaskan Way South,Seattle,King County,Washington,"Marker is on Alaskan Way South near Yesler Way, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=48120
48122,,Ballast Island,Historical Point of Interest,,,The Yukon Club and Propeller Club,47.60062,-122.33622,201 Alaskan Way South,Seattle,King County,Washington,"Marker is at the intersection of Alaskan Way South and South Washington Street, on the right when traveling south on Alaskan Way South. ",,http://www.hmdb.org/m.asp?m=48122
48123,,Kings St. Coal Wharf - Skinner & Eddy Shipyards - Site of Hooverville,,,1989,"Historic Seattle Museum of History and Industry, Pioneer Square Businesses, and King County",47.59847,-122.33624,401 Alaskan Way South,Seattle,King County,Washington,"Marker is at the intersection of Alaskan Way South and South King Street, on the right when traveling south on Alaskan Way South. ",,http://www.hmdb.org/m.asp?m=48123
