MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
1301,323,Settlement of Lund,,,1966,Daughters of Utah Pioneers,38.85688,-115.00768,100 South Main,Lund,White Pine County,Nevada,"Marker is at the intersection of Main Street (Nevada Route 318) and 1st South, on the right when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=1301
1302,84,Jedediah Strong Smith,Explorer of the Western Wilderness,,1970,"Nevada State Park System, White Pine Public Museum",39.29145,-114.83794,,Ely,White Pine County,Nevada,"Marker is on U.S. 93, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=1302
1304,51,Schellbourne,,,,"Nevada State Park System, White Pine Public Museum",39.79726,-114.74104,,Ely,White Pine County,Nevada,"Marker is on U.S. 93 at milepost 93, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=1304
1311,,They Died to Make the Desert Bloom,,,,,36.01664,-114.73899,,Hoover Dam,Clark County,Nevada,"Marker is on U.S. 93, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1311
1312,,They Laboured that Millions might see a Brighter Day,,,1935,The Boulder City Central Labor Council,36.01664,-114.73899,,Hoover Dam,Clark County,Nevada,"Marker is on Nevada Route 93, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1312
1313,,Dr. Elwood Mead,,,,,36.01664,-114.73899,,Hoover Dam,Clark County,Nevada,Marker can be reached from U.S. 93. ,,http://www.hmdb.org/m.asp?m=1313
1344,,Artzaina Zain,<i>The Watchful Shepherd</i>,,2000,Euzkaldunak Elko Basque Club,40.84089,-115.76386,,Elko,Elko County,Nevada,"Marker is on Idaho Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1344
1345,,Elko County High School,,,1978,Julia C. Bulette Chapter 1864 E Clampus Vitus,40.83413,-115.76315,569 Court Street,Elko,Elko County,Nevada,"Marker is on Court Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1345
1370,52,Cherry Creek,,,1969,State of Nevada,39.90091,-114.88608,,Cherry Creek,White Pine County,Nevada,Marker is on C Street. ,,http://www.hmdb.org/m.asp?m=1370
1371,107,Elko Airport,Terminus of the First Commercial Air Mail Route,,1970,State of Nevada,40.82716,-115.78147,812 Murray Way,Elko,Elko County,Nevada,Marker is on Murray Way. ,,http://www.hmdb.org/m.asp?m=1371
1372,106,Elko,,,1970,State of Nevada,40.84137,-115.75347,1513 Idaho Street,Elko,Elko County,Nevada,"Marker is on Idaho Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1372
1373,45,Humboldt Wells,,,,"Nevada State Park System, Northeastern Nevada Historical Society",41.11787,-114.97821,,Wells,Elko County,Nevada,"Marker is at the intersection of Old US 40 and Union Pacific Railroad Overpass, on the right when traveling west on Old US 40. ",,http://www.hmdb.org/m.asp?m=1373
1412,9,School and Gymnasium Block,,,2003,City of Mesquite,36.80547,-114.06711,39 E First North,Mesquite,Clark County,Nevada,"Marker is on First North Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=1412
1414,31,The Old Spanish Trail,1829 - 1850,,,State of Nevada,36.80409,-114.06905,35 W Mesquite Blvd.,Mesquite,Clark County,Nevada,Marker is on West Mesquite Boulevard (Nevada Route 144). ,,http://www.hmdb.org/m.asp?m=1414
1419,,The Las Vegas Mormon Fort,A Midpoint Way Station on the Mormon Road,,1997,The Church of Jesus Christ of Latter-Day Saints,36.18052,-115.13293,500 E Washington Avenue,Las Vegas,Clark County,Nevada,Marker can be reached from East Washington Avenue. ,,http://www.hmdb.org/m.asp?m=1419
1431,,Sherman Station,,,,"Lucinda Jane Saunders Chapter 1881, E Clampus Vitus",40.84014,-115.75509,1501 Idaho Street,Elko,Elko County,Nevada,"Marker is on Idaho Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1431
1447,,William Elias Abbott,"October 16, 1869 – February 19, 1949",,2003,City of Mesquite,36.80379,-114.06654,2 E. Mesquite Boulevard,Mesquite,Clark County,Nevada,"Marker is on Mesquite Boulevard, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=1447
1448,,History of Mesquite,,,2003,City of Mesquite,36.80381,-114.06656,2 E. Mesquite Boulevard,Mesquite,Clark County,Nevada,"Marker is on Mesquite Boulevard, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=1448
1466,,Mary Jane Leavitt Abbott,"July 16, 1873 – November 30, 1956",,2000,,36.80379,-114.06654,2 E. Mesquite Boulevard,Mesquite,Clark County,Nevada,"Marker is on Mesquite Boulevard, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=1466
1523,108,Ruby Valley Pony Express Station,,,,Nevada State Park System and Northeastern Nevada Historical Society,40.84184,-115.75283,1515 Idaho Street,Elko,Elko County,Nevada,"Marker is on Idaho Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=1523
3190,131,Dresslerville,,,,Nevada State Park System and Carson Valley Historic Society,38.90518,-119.70643,,Gardnerville,Douglas County,Nevada,"Marker is on Highway 395, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=3190
3191,,Grace Melissa Dangberg,1896 - 1985,,1988,Carson Valley Historical Society,38.95383,-119.76577,,Minden,Douglas County,Nevada,"Marker is at the intersection of 6th Street and Esmeralda Avenue, on the left when traveling south on 6th Street. ",,http://www.hmdb.org/m.asp?m=3191
3432,150,Nevada’s First State Park,,,1972,Nevada State Park System,36.42993,-114.51397,,Overton,Clark County,Nevada,Marker can be reached from Visitor Center Road. ,,http://www.hmdb.org/m.asp?m=3432
3433,,Valley of Fire,,,1968,United States Department of the Interior,36.42995,-114.5139,,Overton,Clark County,Nevada,Marker can be reached from Visitor Center Road. ,,http://www.hmdb.org/m.asp?m=3433
3493,155,Silver Peak,,,,,38.01837,-117.77575,,Blair Junction,Esmeralda County,Nevada,"Marker is at the intersection of Highway 6 and Highway 265, on the right when traveling east on Highway 6. ",,http://www.hmdb.org/m.asp?m=3493
3494,101,Millers,,,,"Nevada State Park System and American Legion, Nevada Dept.",38.14058,-117.45445,,Tonopah,Nye County,Nevada,Marker can be reached from Highway 6. ,,http://www.hmdb.org/m.asp?m=3494
3916,,County Court House,Nye County,,1972,Snow-Shoe Thomson Chapter No. 1927 E. Clampus Vitus,38.06575,-117.22705,,Tonopah,Nye County,Nevada,Marker can be reached from Court House Road. ,,http://www.hmdb.org/m.asp?m=3916
3917,,A Town at the Bottom,Lake Meade National Recreation Area,"National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.1421,-114.72178,,Callville Bay,Clark County,Nevada,"Marker can be reached from Callville Road, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=3917
4040,,Pioneers,,,,,36.52073,-114.4356,,Overton,Clark County,Nevada,"Marker can be reached from St. Thomas Cemetery Road, 0.1 miles north of E Magnasite Road. ",,http://www.hmdb.org/m.asp?m=4040
4041,41,Pueblo Grande de Nevada,,,1971,Nevada State Park System and Moapa Valley Chamber of Commerce,36.518,-114.42633,,Overton,Clark County,Nevada,"Marker is on Highway 169, 0.1 miles south of Simplot Road, on the left. ",,http://www.hmdb.org/m.asp?m=4041
10090,167,Valmy,,,1971,"Neveda State Park System, Eugene & Julie Digrazia",40.7888,-117.12858,,Valmy,Humboldt County,Nevada,"Marker is on the rest area at Exit 216 (Interstate 80), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=10090
10801,1,Brockliss Road,,,1971,Douglas County Commissioners and the Carson Valley Historical Society,38.91037,-119.77955,,Gardnerville,Douglas County,Nevada,"Marker is at the intersection of Centerville Lane (Nevada Route 756) and Nevada Highway 88, on the left when traveling west on Centerville Lane. ",,http://www.hmdb.org/m.asp?m=10801
13436,,Hoover Dam,,,,,36.01622,-114.73705,,Boulder City,Clark County,Nevada,"Marker is on U.S. 93, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=13436
14338,248,Union Pacific Depot,1923,,,Division of Historic Preservation and Archeology and City of Caliente,37.61278,-114.51389,,Caliente,Lincoln County,Nevada,Marker can be reached from the intersection of Depot Road and Clover Street. ,,http://www.hmdb.org/m.asp?m=14338
14339,182,Panaca Ward Chapel,,,1973,Nevada State Park System,37.79083,-114.3875,,Panaca,Lincoln County,Nevada,"Marker is on 4th Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=14339
14340,39,Panaca,,,1969,Nevada State Park System and Lincoln County Area Development Committee,37.79,-114.38806,,Panaca,Lincoln County,Nevada,"Marker is on Highway 319, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=14340
14435,8,Austin,1864 — 1964,,1975,Nevada State Park System,39.49833,-117.07944,,Austin,Lander County,Nevada,"Marker is on Highway 50, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=14435
14436,59,Stokes Castle,,,,,39.49333,-117.08,,Austin,Lander County,Nevada,,,http://www.hmdb.org/m.asp?m=14436
14607,,The Pony Express,,,,Nevada Pony Express Centennial Committee,39.49222,-117.07056,,Austin,Lander County,Nevada,"Marker is on Highway 50, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=14607
14609,67,Austin Churches,,,1969,Nevada State Park System and Austin Chamber of Commerce,39.49194,-117.07,,Austin,Lander County,Nevada,"Marker is at the intersection of Highway 50 and 7th Street, on the left when traveling east on Highway 50. ",,http://www.hmdb.org/m.asp?m=14609
14611,,St. Augustine,,,2008,E Clampus Vitus,39.49333,-117.07083,,Austin,Lander County,Nevada,"Marker is at the intersection of Virginia Street and Court Street, on the right when traveling north on Virginia Street. ",,http://www.hmdb.org/m.asp?m=14611
14612,119,Reuel Colt Gridley,“Citizen Extraordinaire”,,,,39.48944,-117.06306,247 Water Street,Austin,Lander County,Nevada,"Marker is at the intersection of Water Street and Reese Street, on the left when traveling east on Water Street. ",,http://www.hmdb.org/m.asp?m=14612
14615,137,Hickison Summit,,,1981,Nevada State Park System and Austin Chamber of Commerce,39.44444,-116.74306,,Austin,Lander County,Nevada,"Marker is on Highway 50, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=14615
14616,80,Eureka Courthouse,,,1970,Nevada State Park System and Board of County Commissioners,39.5125,-115.96111,,Eureka,Eureka County,Nevada,Marker is on Highway 50 near Ruby Hill Avenue. ,,http://www.hmdb.org/m.asp?m=14616
14686,170,Eureka Sentinel Building,,,,Division of Historic Preservation & Archeology and Eureka Historical Society,39.5125,-115.96167,,Eureka,Eureka County,Nevada,"Marker is at the intersection of Monroe Street and Ruby Hill Avenue, on the left when traveling north on Monroe Street. ",,http://www.hmdb.org/m.asp?m=14686
14687,,Eureka Sentinel Newspaper,,,2000,,39.5125,-115.96167,,Eureka,Eureka County,Nevada,"Marker is at the intersection of Monroe Street and Ruby Hill Avenue, on the left when traveling north on Monroe Street. ",,http://www.hmdb.org/m.asp?m=14687
14688,222,Tannehill Cabin,One of Eureka's First Houses,,,Division of Historic Preservation and Archeology and Eureka County Historical Society,39.50333,-115.95944,,Eureka,Eureka County,Nevada,"Marker is at the intersection of Highway 50 and Tan Hill Road, on the right when traveling east on Highway 50. ",,http://www.hmdb.org/m.asp?m=14688
14690,11,Eureka,1864 - 1964,,1964,,39.5,-115.95861,,Eureka,Eureka County,Nevada,"Marker is on Highway 50, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=14690
14691,53,Hamilton,,,1969,"Nevada State Park System and White Pine Public Museum, Inc.",39.35361,-115.39444,,Ely,White Pine County,Nevada,Marker is on Highway 50. ,,http://www.hmdb.org/m.asp?m=14691
15835,,Farmer’s Telephone Company,1225 Eddy Street,,,"U.S. Forest Service, Department of Agriculture",38.94,-119.7492,1225 Eddy Street,Gardnerville,Douglas County,Nevada,"Marker is on Eddy Street, 0.1 miles U.S. 395, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=15835
20655,,Hanging Tree,,,,"“Sharkey” Begovich, Historian and Ranch Owner Arnold Trimmer",39.0017,-119.83867,342 Genoa Lane,Genoa,Douglas County,Nevada,"Marker is on Genoa Lane near Pioneer Drive, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=20655
20658,,The Pink House,,,,,39.00333,-119.84528,162 Genoa Lane,Genoa,Douglas County,Nevada,"Marker is on Genoa Lane near Jacks Valley Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=20658
20661,,Old Genoa Bar,,,1974,"Snoe-Shoe Thompson Chapter No.1827, E Clampus Vitus",39.00322,-119.84643,2262 Foothill Road,Genoa,Douglas County,Nevada,Marker can be reached from Foothill Road/Main Street (Nevada Route 206) near Genoa Lane. ,,http://www.hmdb.org/m.asp?m=20661
20663,,Genoa,In Search of the Pony Express,Station Marker,2001,"Town of Genoa, Genoa Volunteer Fire Dept., Carson Valley Historical Society and the Pony Express Trail Assoc.",39.00451,-119.84606,2998 Jacks Valley Road/Main Street,Genoa,Douglas County,Nevada,"Marker is on Jacks Valley Road/Main Street (Nevada Route 206), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20663
20665,,Nevada’s First Newspaper,,,1938,"University of Nevada, Press Club",39.00363,-119.84602,,Genoa,Douglas County,Nevada,"Marker is at the intersection of Genoa Lane and Jackson Valley Road (Nevada Route 206), on the left when traveling west on Genoa Lane. ",,http://www.hmdb.org/m.asp?m=20665
20668,,Genoa or “Mormon Station” of the Pony Express,,,1934,Citizens of Nevada and the Minden Rotary Club,39.00363,-119.84602,,Genoa,Douglas County,Nevada,"Marker is at the intersection of Genoa Lane and Jackson Valley Road/Main Street (Nevada Route 206), on the left when traveling west on Genoa Lane. ",,http://www.hmdb.org/m.asp?m=20668
20677,,"Douglas Lodge #12, F& AM",,,1993,"Douglas Lodge #12 A& FM and Snowshoe Thompson Chapter #1827, E Clampus Vitus",39.00349,-119.84639,2290 Foothill Road/Main Street,Genoa,Douglas County,Nevada,"Marker is on Foothill Road/Main Street (Nevada Route 206) near Genoa Lane, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20677
20679,,John A. “Snowshoe” Thompson,(Jon A. Torsteinson – Rue),Mailman of the Sierra,2001,"The ""Snowshoe"" Thompson Committee",39.00391,-119.8459,100 Genoa Lane,Genoa,Douglas County,Nevada,"Marker is at the intersection of Genoa Lane and Jackson Valley Road/Main Street (Nevada Route 206), on the right when traveling west on Genoa Lane. ",,http://www.hmdb.org/m.asp?m=20679
20686,132,Mormon Station,No. 132,Erected June 1949,1949,Native Daughters of Utah Pioneers,39.00413,-119.84577,,Genoa,Douglas County,Nevada,Marker can be reached from the intersection of Jacks Valley Road/Main Street (Nevada Route 206) and Genoa Lane. ,,http://www.hmdb.org/m.asp?m=20686
20698,36,Mormon Station - Genoa,,,1991,"Eastern Sierra Chapter, Sons of Utah Pioneers",39.00413,-119.84577,,Genoa,Douglas County,Nevada,Marker can be reached from Jacks Valley Road/Main Street (Nevada Route 206) near Genoa Lane. ,,http://www.hmdb.org/m.asp?m=20698
20711,,The Pony Express,1860 - 1960 ** 1861 - 1961,,1961,Nevada Pony Express Centennial Commission and the National Pony Express Centennial Commission,39.00489,-119.84582,2304 Main Street,Genoa,Douglas County,Nevada,"Marker is on Jacks Valley Road/Main Street (Nevada Route 206), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20711
20712,,John A. “Snowshoe” Thompson,,,1986,"Snowshoe Thompson Chapter No.1827, E Clampus Vitus",39.00489,-119.84582,2304 Main Street,Genoa,Douglas County,Nevada,"Marker is on Jacks Valley Road/Main Street (Nevada Route 206), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20712
20729,,We Salute John “Snowshoe” Thompson / A Tribute From Three Lutheran Churches,,,,Fellow Lutherans of America and Scandinanvia,39.01171,-119.84493,2432 Jacks Valley Road,Genoa,Douglas County,Nevada,Marker can be reached from Jacks Valley Road (Nevada Route 206). ,,http://www.hmdb.org/m.asp?m=20729
20748,,John A. “Snow-Shoe” Thompson,,,1863,"Snowshoe Thompson Chapter 1827 E Clampus Vitus Oct. 26, 1963 and Sept. 18, 1976",39.01171,-119.84493,2432 Jacks Valley Road,Genoa,Douglas County,Nevada,Marker can be reached from Jacks Valley Road (Nevada Route 206). ,,http://www.hmdb.org/m.asp?m=20748
20785,,Judge Daniel Webster Virgin,"July 4, 1835 – August 19, 1928",,1990,"Snowshoe Thompson Chapter 1827, E Clampus Vitus",39.00493,-119.84592,2304 Main Street,Genoa,Douglas County,Nevada,Marker can be reached from Jacks Valley Road/Main Street (Nevada Route 206) near 5th Street. ,,http://www.hmdb.org/m.asp?m=20785
20796,91,Stewart Indian School,1890 – 1980,,,Nevada Division of Historical Preservation and Archeology and the Carson City Historical Commission,39.11774,-119.7563,5500 Snyder Avenue,Carson City,Carson City,Nevada,"Marker is on Snyder Avenue near Clear Creek Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20796
20801,77,Dat-So-La-Lee,,,,"Nevada State Park System, Daughters of the American Colonists and the Washoe Tribe",39.11791,-119.75468,5284 Bigelow Drive,Carson City,Carson City,Nevada,Marker can be reached from Bigelow Drive near Snyder Avenue. ,,http://www.hmdb.org/m.asp?m=20801
20802,76,Eagle Valley,,,,Nevada State Park System and the Overland Acres Association,39.12498,-119.76742,100 East Appion Way,Carson City,Carson City,Nevada,"Marker is at the intersection of West Appion Way and Snyder Avenue, on the right when traveling west on West Appion Way. ",,http://www.hmdb.org/m.asp?m=20802
20804,193,Historic Flume and Lumberyard,,,,Nevada State Park System and the Carson City Historical Commission,39.152,-119.7665,1501 South Carson Street,Carson City,Carson City,Nevada,Marker can be reached from South Carson Street (U.S. 395/50). ,,http://www.hmdb.org/m.asp?m=20804
20806,72,Nevada State Children’s Home,,,,Carson City Historical Commission and the Nevada State Park System,39.16001,-119.76438,,Carson City,Carson City,Nevada,"Marker is at the intersection of South Stewart Street and East 7th Street, on the right when traveling south on South Stewart Street. ",,http://www.hmdb.org/m.asp?m=20806
20812,25,Nevada’s Capitol,1864 - 1964,,1964,Daughters of the American Colonists,39.16388,-119.76637,149 South Carson Street,Carson City,Carson City,Nevada,Marker can be reached from South Carson Street (U.S. 395/50) near East Musser Street. ,,http://www.hmdb.org/m.asp?m=20812
20874,,Abraham Van Santvoord Curry,1815 – 1873,“A Man with a Vision”,1979,Nevada Association of Realtors,39.16297,-119.76576,201 South Carson Street,Carson City,Carson City,Nevada,Marker can be reached from South Carson Street (U.S. 395/50). ,,http://www.hmdb.org/m.asp?m=20874
20877,130,Minden,,,,Nevada State Park System and The Carson Valley Historical Society,38.95275,-119.7619,1627 Main Street,Minden,Douglas County,Nevada,"Marker is on Main Street (U.S. 395) near Esmeralda Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=20877
20881,,Douglas County World War II Memorial,,,1952,Carson Valley 20-30 Club No.85,38.9535,-119.76533,1582 Esmeralda Avenue,Minden,Douglas County,Nevada,Marker can be reached from Esmeralda Avenue near 5th and 6th Streets. ,,http://www.hmdb.org/m.asp?m=20881
20893,,Minden Park,,,,,38.9535,-119.76533,1582 Esmeralda Avenue,Minden,Douglas County,Nevada,Marker is on Esmeralda Avenue near 5th and 6th Streets. ,,http://www.hmdb.org/m.asp?m=20893
20897,,Kit Carson 1843 – 44,,,1989,Kit Carson Statue Project,39.16261,-119.7663,201 South Carson Street,Carson City,Carson City,Nevada,Marker can be reached from South Carson Street (U.S. 395/50). ,,http://www.hmdb.org/m.asp?m=20897
20911,44,Carson City,,,,Division of Historical Preservation and Archeology and the Carson City Historic Commission,39.16408,-119.76672,149 South Carson Street,Carson City,Carson City,Nevada,Marker can be reached from South Carson Street (U.S. 395/50) near East Musser Street. ,,http://www.hmdb.org/m.asp?m=20911
20926,194,Gardner’s Ranch,,,,Nevada State Park System and the Carson City Historical Commission,39.152,-119.767,1526 South Carson Street,Carson City,Carson City,Nevada,"Marker is on South Carson Street (U.S. 395/50), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=20926
21014,219,Glenbrook,,,,"Division of Historic Preservation and Archeology, Victor O. Goodwin",39.081,-119.942,1928 US-50,Zephyr Cove,Douglas County,Nevada,"Marker is on U.S. 50, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=21014
21211,,St. Peter’s Episcopal Church,"Carson City, Nevada",Nevada Historical Marker,1976,Carson City Historical Commission and the Board of Supervisors,39.1657,-119.7696,300 North Division Street,Carson City,Carson City,Nevada,"Marker is on North Division Street near West Telegraph Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=21211
21218,,Old Mormon Station,,,2003,"Snowshoe Thompson Chapter No. 1827, E Clampus Vitus",39.0175,-119.83817,1 Genoa Lakes Drive,Genoa,Douglas County,Nevada,Marker is on Genoa Lakes Drive near Jacks Valley Road (Nevada Route 206). ,,http://www.hmdb.org/m.asp?m=21218
21240,71,Methodist Church of Carson City,,,,Division of Historical Preservation & Archeology and the Nevada Landmarks Society,39.16455,-119.76956,226 North Division Street,Carson City,Carson City,Nevada,Marker is on North Division Street. ,,http://www.hmdb.org/m.asp?m=21240
21245,,Genoa Church,"Genoa Historic District, National Register of Historic Places",,,,39.004,-119.847,126 Nixon Street,Genoa,Douglas County,Nevada,"Marker is on Nixon Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=21245
21246,252,Rinckel Mansion,,,,Division of Historic Preservation & Archeology,39.16411,-119.76794,102 North Curry Street,Carson City,Carson City,Nevada,"Marker is on North Curry Street near West King Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=21246
21309,122,Sheridan,,,,Nevada State Park System and the Carson Valley Historical Society,38.90117,-119.82583,874 Foothill Road,Gardnerville,Douglas County,Nevada,"Marker is on Foothill Road (Nevada Route 206) near Canyon Creek Court, on the left. ",,http://www.hmdb.org/m.asp?m=21309
21338,,Isaac Evan James,"January 6, 1830 – January 1, 1887",,2002,Snowshoe Thompson Chapter No. 1827 E Clampus Vitus,39.17042,-119.75376,,Carson City,Carson City,Nevada,"Marker can be reached from Seely Loop near North Saliman Road, on the left. ",,http://www.hmdb.org/m.asp?m=21338
21348,,Nevada Viet Nam Memorial,,,2002,V.V.A. Chapter #388,39.16843,-119.75337,,Carson City,Carson City,Nevada,"Memorial can be reached from Seely Loop near North Saliman Road, on the left. ",,http://www.hmdb.org/m.asp?m=21348
21395,,Olcovich-Meyers House,,,,,39.164,-119.768,214 West King Street,Carson City,Carson City,Nevada,"Marker is at the intersection of West King Street and Nevada Street, on the right when traveling west on West King Street. ",,http://www.hmdb.org/m.asp?m=21395
21409,,Gardnerville Branch Jail,1440 Courthouse Street,"Christensen and Madison, Contractor",,,38.94179,-119.74838,,Gardnerville,Douglas County,Nevada,"Marker is on Courthouse Street near Gilman Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=21409
21446,,Sharkey's Nugget,1440 Highway 395,,,,38.94133,-119.74954,,Gardnerville,Douglas County,Nevada,"Marker is at the intersection of 1440 Highway 395 and Nevada Route 756, on the right when traveling south on 1440 Highway 395. ",,http://www.hmdb.org/m.asp?m=21446
21466,,Arendt Jensen Merchandise,(Carson Valley Mercantile),1423 Highway 395,,,38.94061,-119.74828,1423 Highway 395,Gardnerville,Douglas County,Nevada,"Marker is at the intersection of U.S. 395 and Eddy Street, on the right when traveling north on U.S. 395. ",,http://www.hmdb.org/m.asp?m=21466
21540,,Bank of California,Historic Bank Site,1864 – 1964,1964,State of Nevada and the Bank of California,39.30953,-119.65008,106 South C Street,Virginia City,Storey County,Nevada,"Marker is at the intersection of South C Street (Nevada Route 341) and Taylor Street, on the right when traveling south on South C Street. ",,http://www.hmdb.org/m.asp?m=21540
21541,,Jensen Mansion,1431 Ezell Street,Colonial Revival Style,2004,,38.94182,-119.74694,1431 Ezell Street,Gardnerville,Douglas County,Nevada,"Marker is at the intersection of Ezell Street and Eddy Street, on the left when traveling south on Ezell Street. ",,http://www.hmdb.org/m.asp?m=21541
21555,,William Sharon,1821 – 1885,,1998,"Julia C. Bullette Chapter No.1864, E Clampus Vitus",39.30953,-119.65008,106 South C Street,Virginia City,Storey County,Nevada,"Marker is at the intersection of Taylor Street and South C Street (Nevada Route 341), on the right when traveling east on Taylor Street. ",,http://www.hmdb.org/m.asp?m=21555
21561,223,Devil’s Gate,,,,Nevada Division of Historical Preservation and Archeology and the Reno Chapter of the National Society of the Daughters of the American Colonists.,39.266,-119.643,,Silver City,Lyon County,Nevada,"Marker is on Main Street (Nevada Route 342), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=21561
21565,,Virginia City,,,2009,"Julia C. Bullette Chapter No.1864, E Clampus Vitus",39.31036,-119.64961,,Virginia City,Storey County,Nevada,"Marker is on C Street (Nevada Route 341), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=21565
21595,132,Mackay Mansion,,,,Nevada State Park System and Nevada Landmarks Society,39.303,-119.651,,Virginia City,Storey County,Nevada,"Marker is on South D Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=21595
