MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
3562,9094,Fore Cemetery,,,1986,Texas Historical Commission,30.71535,-97.82963,,Andice,Williamson County,Texas,Marker is on County Road 289. ,,http://www.hmdb.org/m.asp?m=3562
3944,13924,Founding of Georgetown,,,1994,"Texas Historical Commission, Sponsored by Daniel Coleman Chapter, NSDAR",30.63576,-97.67598,,Georgetown,Williamson County,Texas,Marker is on E 9th St near S Church St. ,,http://www.hmdb.org/m.asp?m=3944
3952,9328,G.W. Riley House,,,1972,State Historical Survey Committee,30.63234,-97.67183,1302 South College Street,Georgetown,Williamson County,Texas,,,http://www.hmdb.org/m.asp?m=3952
4004,9111,George Irvine House,,,1988,Texas Historical Commission,30.63327,-97.67388,409 E University Ave,Georgetown,Williamson County,Texas,Marker is on East University Avenue. ,,http://www.hmdb.org/m.asp?m=4004
4035,13918,Georgetown Fire House and Old City Hall,,,1984,Texas Historical Commission,30.63584,-97.677,816 S Main St,Georgetown,Williamson County,Texas,Marker is at the intersection of Main Street and E. 9th Street on Main Street. ,,http://www.hmdb.org/m.asp?m=4035
4059,9098,Georgetown High School Building,,,1988,Texas Historical Commission,30.63381,-97.67242,507 E University Ave,Georgetown,Williamson County,Texas,Marker is on E. University Ave. (State Highway 29) near S. Ash Street. ,,http://www.hmdb.org/m.asp?m=4059
4114,9099,Granger Brethren Church,,,1992,Texas Historical Commission,30.71911,-97.44681,326 W Broadway St,Granger,Williamson County,Texas,"Marker is on W Broadway St near Brazos Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=4114
4150,9100,Granger City Hall,(Farmers State Bank),,1994,Texas Historical Commission,30.71751,-97.44079,212 East Davilla Street,Granger,Williamson County,Texas,"Marker is on East Davilla Street (County Route 361) near South Willis Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=4150
4172,9101,Granger High School,,,1991,Texas Historical Commission,30.72004,-97.43682,,Granger,Williamson County,Texas,Marker is on N Colorado St. ,,http://www.hmdb.org/m.asp?m=4172
4220,9103,Harrell-Stone House,,,1976,Texas Historical Commission,30.63142,-97.67405,1404 South Elm Street,Georgetown,Williamson County,Texas,Marker is on South Elm Street. ,,http://www.hmdb.org/m.asp?m=4220
4255,9104,Heinatz Homestead,,,1972,State Historical Survey Committee,30.57523,-97.87139,,Leander,Williamson County,Texas,Marker is on N Bagdad Rd near County Route 2243. ,,http://www.hmdb.org/m.asp?m=4255
4257,9105,Hopewell Cemetery,,,1994,Texas Historical Commission,30.64622,-98.01313,,Liberty Hill,Williamson County,Texas,Marker is on CR-285. ,,http://www.hmdb.org/m.asp?m=4257
4281,9032,"Howard Bland, Sr.",,,1986,Texas Historical Commission,30.56284,-97.37028,,Taylor,Williamson County,Texas,Marker is on Farm to Market Road 112 near Farm to Market Road 619. ,,http://www.hmdb.org/m.asp?m=4281
4299,13477,Hutto Cemetery,,,2004,Texas Historical Commission,30.52097,-97.5461,,Hutto,Williamson County,Texas,Marker is on County Rd 137 near CR-135. ,,http://www.hmdb.org/m.asp?m=4299
4300,9108,Hutto Evangelical Lutheran Church,,,1993,Texas Historical Commission,30.54646,-97.54481,402 Church St,Hutto,Williamson County,Texas,,,http://www.hmdb.org/m.asp?m=4300
4345,13871,Iota Chapter,Kappa Sigma Fraternity,,1986,Texas Historical Commission,30.63585,-97.66716,,Georgetown,Williamson County,Texas,Marker is on Wesleyan Drive. ,,http://www.hmdb.org/m.asp?m=4345
4346,9297,J. A. McDougle Home,,,1975,Texas Historical Commission,30.63222,-97.67405,1312 S Elm St,Georgetown,Williamson County,Texas,Marker is on South Elm Street. ,,http://www.hmdb.org/m.asp?m=4346
4375,9042,Jesse Cooper House,,,1988,Texas Historical Commission,30.64246,-97.64687,,Georgetown,Williamson County,Texas,Marker is on Wilbarger Point north of East University Avenue (Texas Highway 29). ,,http://www.hmdb.org/m.asp?m=4375
4407,12301,Jonah Cemetery,,,1998,Texas Historical Commission,30.63767,-97.51805,,Georgetown,Williamson County,Texas,Marker is on State Highway 29. ,,http://www.hmdb.org/m.asp?m=4407
4408,13919,Judge Greenleaf Fisk,,"(May 19, 1807 – Jan. 26, 1888)",1976,Texas Historical Commission,30.63723,-97.67801,710 S Main St,Georgetown,Williamson County,Texas,Marker is at the intersection of South Austin Avenue and West 7th Street on South Austin Avenue. ,,http://www.hmdb.org/m.asp?m=4408
4419,9002,Kendleton,,,1969,State Historical Survey Committee,29.44753,-96.00039,,Kendleton,Fort Bend County,Texas,Marker is on Loop State Highway 541 north of U.S. 59. ,,http://www.hmdb.org/m.asp?m=4419
4440,9142,Kimbro Family Cemetery,,,1986,Texas Historical Commission,30.49516,-97.49356,,Taylor,Williamson County,Texas,Marker is on Farm to Market Road 3349. ,,http://www.hmdb.org/m.asp?m=4440
4441,12829,Klattenhoff House,,,2002,Texas Historical Commission,30.50715,-97.57808,2450 Farm-to-Market 685,Hutto,Williamson County,Texas,Marker is on Farm to Market Road 685. ,,http://www.hmdb.org/m.asp?m=4441
4456,9257,Lawler Community,,,1971,the Texas Historical Survey Committee,30.8608,-97.74679,,Florence,Williamson County,Texas,Marker is at the intersection of County Road 230 and Farm-To-Market Road (County Road 2843) on County Road 230. ,,http://www.hmdb.org/m.asp?m=4456
4499,,Buddy Holly,1936 - 1959,,1979,Citizens of Lubbock,33.58877,-101.85399,701 Avenue Q,Lubbock,Lubbock County,Texas,"Marker is at the intersection of 7th Street and 8th Street, on the left when traveling west on 7th Street. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=4499
4531,13916,Lesesne-Stone Building,(The KGTN Building),,1983,Texas Historical Commission,30.63648,-97.67713,102 W 8th St,Georgetown,Williamson County,Texas,,,http://www.hmdb.org/m.asp?m=4531
4606,9344,"Luther Stearns, Sr.","(Nov. 6, 1784 - Jan. 26, 1859)",,1983,Texas Historical Commission,30.57427,-97.39866,1101 E 4th St,Taylor,Williamson County,Texas,Marker can be reached from 4th Street (County Road 427). ,,http://www.hmdb.org/m.asp?m=4606
4608,13873,M.B. Lockett Building,,,1991,Texas Historical Commission,30.63745,-97.67787,117 W 7th St,Georgetown,Williamson County,Texas,Marker is on 7th Street. ,,http://www.hmdb.org/m.asp?m=4608
4654,10074,Luckenbach,,,1986,Texas Historical Commission,30.17883,-98.75655,412 Luckenbach Town Loop,Luckenbach,Gillespie County,Texas,Marker is on Luckenbach Town Loop near Texas Highway 1376. ,,http://www.hmdb.org/m.asp?m=4654
4660,,Kennedy Assassination Route,,,,,32.77895,-96.80817,,Dallas,Dallas County,Texas,"Marker is at the intersection of N. Houston Street (State Highway 354) and Main Street, on the right when traveling south on N. Houston Street. ",,http://www.hmdb.org/m.asp?m=4660
4661,6895,Formerly The Texas School Book Depository Building,,,1980,Texas Historical Commission,32.77965,-96.80822,411 Elm Street,Dallas,Dallas County,Texas,Marker is at the intersection of Elm Street (State Highway 354) and North Houston Street (State Highway 354) on Elm Street. ,,http://www.hmdb.org/m.asp?m=4661
4672,,John F. Kennedy Memorial Plaza,,,2000,The Sixth Floor Museum at Dealey Plaza,32.77894,-96.80662,,Dallas,Dallas County,Texas,"Marker is on Main Street near S. Record Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=4672
4675,,Dealey Plaza,Birthplace of Dallas,,1940,City of Dallas Park Board,32.77896,-96.80811,,Dallas,Dallas County,Texas,"Marker is at the intersection of N. Houston Street (State Highway 354) and Main Street, on the right when traveling south on N. Houston Street. ",,http://www.hmdb.org/m.asp?m=4675
4677,,Dealey Plaza National Historic Landmark,,,1993,,32.77908,-96.80875,,Dallas,Dallas County,Texas,"Marker is on Elm Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=4677
4682,9294,Macedonia Cemetery,,,1994,Texas Historical Commission,30.69108,-97.48362,,Granger,Williamson County,Texas,Marker is on County Rd 376. ,,http://www.hmdb.org/m.asp?m=4682
4690,12371,Mager Cemetery,,,2000,Texas Historical Commission,30.48848,-97.31947,,Beyersville,Williamson County,Texas,Marker is on FM-1466. ,,http://www.hmdb.org/m.asp?m=4690
4691,9307,Mankins Crossing,(100 yards west),,1990,Texas Historical Commission,30.64663,-97.58263,,Georgetown,Williamson County,Texas,Marker is on County Road 100. ,,http://www.hmdb.org/m.asp?m=4691
4710,9340,Marsh F. Smith House,,,1988,Texas Historical Commission,30.63285,-97.67799,1242 South Austin Avenue,Georgetown,Williamson County,Texas,Marker is on South Austin Avenue. ,,http://www.hmdb.org/m.asp?m=4710
4738,12303,Monodale Community,,,1998,Texas Historical Commission,30.58958,-97.5342,,Hutto,Williamson County,Texas,Marker is on CR-133. ,,http://www.hmdb.org/m.asp?m=4738
4759,4759,Guadalupe Peak,,,1963,Texas Highway Department,31.85426,-104.84484,,Pine Springs,Culberson County,Texas,"Marker is on U.S. 62/180, 3 miles north of Texas Highway 54. ",,http://www.hmdb.org/m.asp?m=4759
4764,13898,Chief Justice John Edward Hickman,<small>(1883 - 1962)</small><br>,,1971,State Historical Survey Committee,30.63723,-97.67801,710 S Main St,Georgetown,Williamson County,Texas,Marker is on South Austin Avenue near West 7th Street. ,,http://www.hmdb.org/m.asp?m=4764
4778,9308,Nelson-Crier House,,,1973,Texas Historical Commission,30.50955,-97.67537,405 E Main Ave,Round Rock,Williamson County,Texas,Marker is on E Main Ave near Burnet Street S.. ,,http://www.hmdb.org/m.asp?m=4778
4788,5407,The Rainmakers of 1891,,,1986,Texas Sesquicentennial 1836 - 1986,31.78258,-106.47975,,El Paso,El Paso County,Texas,Marker can be reached from Scenic Drive. ,,http://www.hmdb.org/m.asp?m=4788
4801,9314,North Fork of the San Gabriel River,,,1988,Texas Historical Commission,30.67425,-97.72346,,Georgetown,Williamson County,Texas,Marker is at the intersection of Lake Overlook Drive and Cedar Breaks Road on Lake Overlook Drive. ,,http://www.hmdb.org/m.asp?m=4801
4831,9035,Old Broom Factory Building,,,1970,State Historical Survey Committee,30.50877,-97.6787,100 East Main Avenue,Round Rock,Williamson County,Texas,Marker is at the intersection of East Main Avenue and North Mayes Street on East Main Avenue. ,,http://www.hmdb.org/m.asp?m=4831
4832,13920,Old Dimmitt Building,,,1965,State Historical Survey Committee,30.63641,-97.677,803 South Main Street,Georgetown,Williamson County,Texas,Marker is at the intersection of South Main Street and 8th Street on South Main Street. ,,http://www.hmdb.org/m.asp?m=4832
4909,9341,Original Site of Southwestern University,,,1989,Texas Historical Commission,30.63329,-97.67287,507 E University Ave,Georgetown,Williamson County,Texas,,,http://www.hmdb.org/m.asp?m=4909
5093,7542,Paul's Union Church,,,1995,Texas Historical Commission,29.36362,-94.95505,1709 Oak St,La Marque,Galveston County,Texas,Marker is on Oak Street north of Apricot Street. ,,http://www.hmdb.org/m.asp?m=5093
5343,12012,"LiveStone Lodge No. 152, F. & A. M.",,,1997,Texas Historical Commission,32.73634,-97.0275,1802 Beaumont,Grand Prairie,Dallas County,Texas,"Marker is on SW 18th Street north of Beaumont Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=5343
5777,3313,Medina County Courthouse,,,1984,Texas Historical Commission,29.35045,-99.14133,1100 16th St.,Hondo,Medina County,Texas,"Marker is on 16th Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=5777
5778,,Stephen F. Austin Memorial Oak Tree,,,,,29.35055,-99.14137,1100 16th St.,Hondo,Medina County,Texas,"Marker is on 16th Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=5778
5779,12144,Hondo,,,1999,Texas Historical Commission,29.34948,-99.14163,,Hondo,Medina County,Texas,"Marker is at the intersection of 17th Street and Avenue M (State Highway 462), on the left when traveling east on 17th Street. ",,http://www.hmdb.org/m.asp?m=5779
5791,13174,Langtry,,,2003,Texas Historical Commission,29.80865,-101.55962,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, in the median. ",,http://www.hmdb.org/m.asp?m=5791
5800,13173,William H. Dodd,,,2003,Texas Historical Commission,29.8085,-101.55962,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=5800
5801,12987,The Torres Family,,,2003,Texas Historical Commission,29.8085,-101.55927,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=5801
5802,13649,Fitzsimmons-Maher Prizefight,,,2006,Texas Historical Commission,29.8072,-101.55535,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=5802
5820,14089,Robert Thomas Hill,,,2005,Texas Historical Commission,29.80415,-101.55672,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=5820
5821,13175,Eagle’s Nest,,,2003,Texas Historical Commission,29.80417,-101.55662,,Langtry,Val Verde County,Texas,"Marker is on Torres Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=5821
5822,3052,Law West of the Pecos,,,1963,Texas Highway Department,29.80927,-101.5604,,Langtry,Val Verde County,Texas,Marker can be reached from Torres Avenue near Loop Texas Highway 25. ,,http://www.hmdb.org/m.asp?m=5822
6702,,San Jacinto Monument,San Jacinto Battlefield,,1939,State of Texas,29.7499,-95.0808,,La Porte,Harris County,Texas,Marker is on One Monument Circle. ,,http://www.hmdb.org/m.asp?m=6702
6978,5441,The Town of Waelder,,,1968,State Historical Survey Committee,29.69299,-97.29898,,Waelder,Gonzales County,Texas,"Marker is at the intersection of North Railroad Street (U.S. 90) and South Avenue E (State Highway 97), on the right when traveling east on North Railroad Street. ",,http://www.hmdb.org/m.asp?m=6978
7284,1992,Fort Lancaster C.S.A.,,,1963,The State of Texas,30.7104,-101.20132,,Ozona,Crockett County,Texas,"Marker is at the intersection of 11th Street (State Highway 466) and Avenue E (State Highway 163), on the left when traveling east on 11th Street. ",,http://www.hmdb.org/m.asp?m=7284
7286,,William Mozart McVey,1905-1995,,,,30.71042,-101.20113,,Ozona,Crockett County,Texas,"Marker is on 11th Street (State Highway 466) east of Avenue E (State Highway 163), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=7286
7413,1110,Crockett County,,,1936,Texas Highway Department,30.7104,-101.20097,,Ozona,Crockett County,Texas,"Marker is on 11th Street (State Highway 466) east of Avenue E (State Highway 163), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=7413
8040,8482,"Woodland, Home of Sam Houston",(1793 - 1863),,1968,State Historical Survey Committee,30.71513,-95.55289,1302 19th Street,Huntsville,Walker County,Texas,Marker can be reached from 19th Street near Avenue M. ,,http://www.hmdb.org/m.asp?m=8040
8074,8467,Oakwood Cemetery,,,1976,Texas Historical Commission,30.7265,-95.54731,,Huntsville,Walker County,Texas,"Marker is at the intersection of Avenue I and 9th Street, on the right when traveling north on Avenue I. ",,http://www.hmdb.org/m.asp?m=8074
8079,12367,Joshua Houston,"(c. 1822-January 8, 1902)",,2000,Texas Historical Commission,30.72681,-95.54622,,Huntsville,Walker County,Texas,Marker can be reached from the intersection of Avenue I and 9th Street. ,,http://www.hmdb.org/m.asp?m=8079
8081,,Law Office (Sam Houston),,,1964,"The Grand Lodge of Texas, A.F. & A.M.",30.71488,-95.55254,,Huntsville,Walker County,Texas,Marker can be reached from 19th Street near Avenue M. ,,http://www.hmdb.org/m.asp?m=8081
9224,,The Defense of The Alamo,“Thermopylae had its messenger of defeat; The Alamo had none.”,,,,29.42509,-98.48649,300 Alamo Plaza,San Antonio,Bexar County,Texas,Marker can be reached from the intersection of Alamo Plaza. ,,http://www.hmdb.org/m.asp?m=9224
9228,,Founding of the Mission and Origin of Name,,,,,29.42575,-98.48652,300 Alamo Plaza,San Antonio,Bexar County,Texas,Marker can be reached from Alamo Plaza. ,,http://www.hmdb.org/m.asp?m=9228
9453,9558,Ellerslie Plantation,,,1989,Texas Historical Commission,28.98487,-95.50487,,Jones Creek,Brazoria County,Texas,"Marker is at the intersection of Weldon Road and State Highway 36, on the right when traveling east on Weldon Road. ",,http://www.hmdb.org/m.asp?m=9453
9552,,Vietnam Veterans Memorial,,,2007,St. John's Masonic Lodge #5 A.F. & A.M.,29.14485,-95.64236,,West Columbia,Brazoria County,Texas,"Marker is on North 14th Street north of Hamilton Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=9552
10331,9607,"Old Velasco, CSA",,,1964,Texas Historical Commission,28.95078,-95.28604,,Surfside,Brazoria County,Texas,Marker is at the intersection of Blue Water Highway (State Highway 332) and Surf Drive when traveling east on Blue Water Highway. ,,http://www.hmdb.org/m.asp?m=10331
10332,9605,Velasco,,,1965,Texas Historical Commission,28.95078,-95.28603,,Surfside,Brazoria County,Texas,Marker is on Blue Water Highway (State Highway 332) near Surf Drive when traveling east. ,,http://www.hmdb.org/m.asp?m=10332
12026,,T-28A Trojan,Dedicated 30 June 1998,,1998,United States Air Force,31.43186,-100.41333,,Goodfellow Air Force Base,Tom Green County,Texas,"Marker is at the intersection of Farrow Street and Ft. Lancaster Rd., on the left when traveling west on Farrow Street. ",,http://www.hmdb.org/m.asp?m=12026
12029,,BT-13A Valiant,Dedicated 15 February 1994,,1994,United States Air Force,31.43113,-100.41337,,Goodfellow Air Force Base,Tom Green County,Texas,"Marker is at the intersection of Schertz St. and Pollard Street, on the right when traveling north on Schertz St.. ",,http://www.hmdb.org/m.asp?m=12029
12033,,TB-25N Mitchell,Dedicated 11 November 1983,,1983,United States Air Force,31.42473,-100.40918,,Goodfellow Air Force Base,Tom Green County,Texas,"Marker is on Kearney Boulevard, 0.1 miles north of South Chadbourne Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=12033
12076,5847,William T. Miller Grist Mill,,,1975,Texas Historical Commission,32.08482,-98.34405,120 S. Park Street,Dublin,Erath County,Texas,"Marker is on South Park Street, 0 miles north of West Elm Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=12076
12077,3844,Oldest Rock Building in City,,,1967,State Historical Survey Committee,31.64868,-100.04996,307 Depot Street,Rowena,Runnels County,Texas,"Marker is at the intersection of Depot Street and Victor Street, on the left when traveling south on Depot Street. ",,http://www.hmdb.org/m.asp?m=12077
12236,518,Bronte Depot,,,1989,Texas Historical Commission,31.88719,-100.29512,,Bronte,Coke County,Texas,"Marker is at the intersection of Main Street (State Highway 158) and Railroad Street, on the left when traveling west on Main Street. ",,http://www.hmdb.org/m.asp?m=12236
12238,,Dr Pepper Texas,Pop. 1024,,,,32.08404,-98.34202,221 S. Patrick St.,Dublin,Erath County,Texas,"Marker is on East Elm Street, 0.1 miles east of South Patrick Street (U.S. 377). ",,http://www.hmdb.org/m.asp?m=12238
13782,12597,Bessie Coleman,(1892-1926),,2002,Texas Historical Commission,33.11414,-94.16551,101 North East Street,Atlanta,Cass County,Texas,Marker is on East Street (County Route 249) near Main Street. ,,http://www.hmdb.org/m.asp?m=13782
13785,9320,Bill Pickett,"(ca. December 1870 - March 25, 1932)",,1991,Texas Historical Commission and the Woodson-Dickey History Club,30.57129,-97.40944,400 N Main St,Taylor,Williamson County,Texas,Marker is on North Main Street. ,,http://www.hmdb.org/m.asp?m=13785
14126,9002,Kendleton,,,1976,the Association for Afro-American Life and History,29.44894,-96.00094,,Kendleton,Fort Bend County,Texas,"Marker is on Braxton Street just east of Lum Road (Farm to Market Road 2919), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=14126
16269,4218,The Red River Plunge of Bonnie and Clyde,,,1975,Texas Historical Commission,34.95942,-100.22235,,Wellington,Collingsworth County,Texas,"Marker can be reached from U.S. 83, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=16269
16542,4082,Port of Matamoros,,,1995,Texas Historical Commission,26.07831,-97.20694,,Port Isabel,Cameron County,Texas,Marker can be reached from Maxan Road. ,,http://www.hmdb.org/m.asp?m=16542
17496,8802,John H. Reagan Monument,,,1911,"John H. Reagan Chapter, United Daughters of the Confederacy",31.75781,-95.62531,,Palestine,Anderson County,Texas,"Marker is at the intersection of East Park Avenue and Crocket Road (U.S. 287), on the right when traveling west on East Park Avenue. ",,http://www.hmdb.org/m.asp?m=17496
17912,190,Archer County Copper Mines,(¼ mile northeast and 5 miles to the south southeast),,1971,State Historical Survey Committee,33.64694,-98.70635,,Archer City,Archer County,Texas,"Marker is on State Highway 25, 4.5 miles west of State Highway 79, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=17912
18739,,Bronte Veterans Memorial,,,,,31.88737,-100.29523,,Bronte,Coke County,Texas,"Marker is at the intersection of Main Street (State Highway 158) and Railroad Street, on the right when traveling west on Main Street. ",,http://www.hmdb.org/m.asp?m=18739
18740,4300,Robert Lee Cemetery,,,1973,State Historical Survey Committee,31.89774,-100.47516,,Robert Lee,Coke County,Texas,"Marker is on State Highway 158, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=18740
18741,12505,Henry Davis Pearce,"(June 4, 1845 - December 8, 1911)",,1970,State Historical Survey Committee,31.89714,-100.47426,,Robert Lee,Coke County,Texas,"Marker can be reached from State Highway 158, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=18741
19358,6042,Near Routes of Alonso de Leon Expeditions,,,1995,Texas Historical Commission,26.06193,-97.78407,,Santa Maria,Cameron County,Texas,"Marker is on U.S. 281, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=19358
20273,,El Camino De Nacogdoches,,,1998,"Preservation Associates, Inc., an umbrella organization that includes the Heritage Association of San Marcos, San Marcos Convention and Visitors Bureau, Hays County Historical Commission, Tanger Outlet Mall, Terry Gilmore, Al Lowman, Don Leggitt and Hill Rylander",29.83645,-97.92474,,San Marcos,Hays County,Texas,"Marker is on Old Bastrop Highway, on the right when traveling east. <font color=red> Reported missing.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=20273
20332,748,The Casas Reales,,,1971,State Historical Survey Committee,29.42437,-98.49313,,San Antonio,Bexar County,Texas,"Marker is at the intersection of Market Street and West Main Plaza, on the left when traveling east on Market Street. ",,http://www.hmdb.org/m.asp?m=20332
