MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
30013,,Shiprock,,,,State of New Mexico,36.77206,-108.73343,,Shiprock,San Juan County,New Mexico,"Marker is on U.S. 64, on the left when traveling west. <font color=red> Reported missing.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=30013
30263,,"Old Acoma ""Sky City""",,,,"Board of Tourism, Division of Highways, Historic Preservation, State of New Mexico",34.94111,-107.60944,,Acoma Pueblo,Valencia County,New Mexico,"Marker is on BIA Route 21 (at milepost 2), 10 miles south of I-40 (Road 28). ",,http://www.hmdb.org/m.asp?m=30263
32123,,Las Trampas,,,,,36.13108,-105.75842,,Trampas,Taos County,New Mexico,"Marker is on State Road 76, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=32123
32794,,Shrine of Our Lady of Lourdes,Constructed 1889-1890,,,,36.05398,-106.07111,,Ohkay Owingeh,Rio Arriba County,New Mexico,"Marker is on State Road 291, 0.1 miles south of State Road 74, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=32794
32800,,La Angostura,,,,New Mexico Historic Preservation Division and Department of Highways,35.3738,-106.49407,,Algodones,Sandoval County,New Mexico,"Marker is on State Road 313, 1.5 miles south of I-25 (State Road 313), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=32800
32817,,Santuario de Chimayó,,,,New Mexico Historic Preservation Division and Department of Highways,35.98887,-105.93227,,Chimayo,Rio Arriba County,New Mexico,"Marker is on Sanctuario Drive - County 94C, 0.2 miles west of Juan Medina Road (County Road 98), on the right. ",,http://www.hmdb.org/m.asp?m=32817
32819,,Chimayo,,,,New Mexico Historic Preservation Division and Department of Highways,36.00183,-105.9297,,Chimayo,Rio Arriba County,New Mexico,"Marker is on Juan Medina Road (County Road 98) 0.1 miles east of High Road to Taos (State Road 76), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=32819
32826,,Vasquez de Coronado's Route,,,,New Mexico Historic Preservation Division and Department of Highways,35.51504,-106.76523,,Zia Pueblo,Sandoval County,New Mexico,"Marker is on U.S. 550, 1.6 miles west of Zia Boulevard, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=32826
32833,,The St. Francis Women's Club,Nambe Pueblo,,,New Mexico Historic Preservation Division and Department of Highways,35.90791,-105.97469,,Nambe Pueblo,Santa Fe County,New Mexico,"Marker is on State Road 503, 3.2 miles east of U.S. 84, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=32833
32835,,Feliciana Tapia Viarrial (1904-1988),Pojoaque Pueblo,,2010,New Mexico Historic Preservation Division and Department of Highways,35.88137,-106.01198,10 Cities of Gold Road,Pojoaque,Santa Fe County,New Mexico,"Marker is on Cities of Gold Road - frontage (U.S. 84) 0.2 miles north of Viarrial Road (U.S. 285), on the right. ",,http://www.hmdb.org/m.asp?m=32835
32843,,Pueblo of Santa Ana,,,,New Mexico Historic Preservation Division and Department of Highways,35.41393,-106.64055,,Bernalillo,Sandoval County,New Mexico,"Marker is at the intersection of U.S. 550 and State Road 74, on the right when traveling west on U.S. 550. ",,http://www.hmdb.org/m.asp?m=32843
32852,,Pueblo of Tesuque,,,,New Mexico Historic Preservation Division and Department of Highways,35.82503,-105.97834,,Cuyamungue,Santa Fe County,New Mexico,"Marker can be reached from West Frontage Road (U.S. 84 Frontage Road at milepost 175), 0.2 miles north of Camel Rock Road. ",,http://www.hmdb.org/m.asp?m=32852
32853,,Tesuque Rain Gods,Tesuque Pueblo,,,New Mexico Historic Preservation Division and Department of Highways,35.82515,-105.97843,,Tesuque,Santa Fe County,New Mexico,"Marker can be reached from West Frontage Road (U.S. 285 Frontage Road at milepost 175), 0.2 miles north of Camel Rock Road (Business U.S. 285). ",,http://www.hmdb.org/m.asp?m=32853
32856,,Esther Martinez - P’oe Tsáwä&#704; (1912-2006),Ohkay Owingeh,,2008,New Mexico Historic Preservation Division Department of Cultural Affairs,36.05021,-106.0602,,Ohkay Owingeh,Rio Arriba County,New Mexico,"Marker is on State Road 68, 0.3 miles south of State Road 74, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=32856
32858,,Pueblo of Zía,,,,New Mexico Historic Preservation Division and Department of Highways,35.4947,-106.72781,,Zia Pueblo,Sandoval County,New Mexico,"Marker is on New Mexico Route 44 / (U.S. 55) 0.3 miles east of Zia Boulevard (Business Road 785), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=32858
32859,,Trinidad Gachupin Medina (ca. 1883-1964),Zia Pueblo,,,,35.49462,-106.7276,,San Ysidro,Sandoval County,New Mexico,"Marker is on N.M. State Route 44 (U.S. 550) 0.3 miles east of Zia Boulevard (Business Road 785), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=32859
32877,,San Gabriel,On the Camino Real,,,"Board of Tourism, Division of Highways, Historic Preservation, State of New Mexico",36.05028,-106.06018,,San Juan Pueblo (Ohkay Owingeh),Rio Arriba County,New Mexico,"Marker is on State Road 68, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=32877
34205,1543,Chimayo Trading Post / Trujillo House,,,1992,,35.9921,-106.06835,110 Sandia Drive,Española,Rio Arriba County,New Mexico,"Marker is at the intersection of Sandia Drive (U.S. 285) and State Road 68, on the left when traveling east on Sandia Drive. ",,http://www.hmdb.org/m.asp?m=34205
34856,,Rodeo Station,,,,,31.8362,-109.03147,,Rodeo,Hidalgo County,New Mexico,"Marker is at the intersection of 1st Street (State Road 80) and Hickory Street, on the right when traveling south on 1st Street. ",,http://www.hmdb.org/m.asp?m=34856
35908,,Jumbo,,,,,34.05695,-106.89326,,Socorro,Socorro County,New Mexico,"Marker is at the intersection of Plaza Street and Center Street, on the right when traveling east on Plaza Street. ",,http://www.hmdb.org/m.asp?m=35908
36258,,Reserve,,,,,33.69178,-108.86147,,Reserve,Catron County,New Mexico,"Marker is at the intersection of U.S. 180 at milepost 20.7 and State Road 12, on the right when traveling north on U.S. 180. ",,http://www.hmdb.org/m.asp?m=36258
36261,,Reserve,,,,,33.71389,-108.75976,,Reserve,Catron County,New Mexico,"Marker is on State Road 12 at milepost 7, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=36261
36378,,The Catwalk,,,,,33.3208,-108.88315,,Glenwood,Catron County,New Mexico,"Marker is at the intersection of U.S. 180 at milepost 51 and State Road 174, on the left when traveling north on U.S. 180. ",,http://www.hmdb.org/m.asp?m=36378
36455,,Beclabito Dome,,,,,36.83115,-109.01498,,Shiprock,San Juan County,New Mexico,"Marker is on State Route 504 (U.S. 64 at milepost 3.5), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36455
36456,,Hogback,,,,,36.75483,-108.52327,,Farmington,San Juan County,New Mexico,"Marker is at the intersection of U.S. 64 at milepost 32.5 and Road 6950, on the right when traveling west on U.S. 64. ",,http://www.hmdb.org/m.asp?m=36456
36457,,Salmon Ruin,,,,,36.70341,-108.02829,6131 Highway 64,Bloomfield,San Juan County,New Mexico,Marker can be reached from U.S. 64 at milepost 61. ,,http://www.hmdb.org/m.asp?m=36457
36460,,City of Bloomfield,,,,,36.7092,-108.01142,,Bloomfield,San Juan County,New Mexico,"Marker is on West Broadway Avenue (U.S. 64 at milepost 62), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36460
36464,,Aztec,Population 5512 - Elevation 5460 ft.,,,,36.80399,-107.99835,,Aztec,San Juan County,New Mexico,"Marker is on U.S. 550 at milepost 158.5, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=36464
36466,,Aztec Ruins National Monument,,,,,36.82664,-108.01083,,Aztec,San Juan County,New Mexico,"Marker is on West Aztec Boulevard (State Road 516 at milepost 12.7), 1 mile west of U.S. 550, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36466
36467,,Aztec Ruins National Monument,,,,,36.82581,-107.99746,,Aztec,San Juan County,New Mexico,"Marker is on North Aztec Boulevard, 0.2 miles west of U.S. 550, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36467
36469,,Farmington,"Population 30,792 Elevation 5395 ft",,,,36.73976,-108.28151,,Farmington,San Juan County,New Mexico,"Marker is on West Main Street (U.S. 64 at milepost 46.1), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36469
36472,,Grants,"Population 11,451",Elevation 6500,,,35.15639,-107.869,1645 West Sante Fe Avenue,Grants,Cibola County,New Mexico,"Marker is on West Santa Fe Avenue (Historic Route 66), 0.1 miles east of State Road 53, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36472
36473,,Grants,"Population 11,451		Elevation 6500 ft",,,,35.13123,-107.82706,,Grants,Cibola County,New Mexico,"Marker is on State Road 117, 0.3 miles north of Interstate 40, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=36473
36474,,Vietnam Veterans Memorial,"Grants, NM",,,,35.15598,-107.86773,,Grants,Cibola County,New Mexico,"Marker is on West Santa Fe Avenue (Historic Route 66), 0.2 miles east of State Road 53, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36474
36475,,San Rafael,,,,,35.11889,-107.8756,,Grants,Cibola County,New Mexico,"Marker is on State Road 53 at milepost 83.1,, 2.5 miles south of Interstate 40, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=36475
36502,,Pueblo of Ácoma,,,,,35.07238,-107.55502,,Cubero,Cibola County,New Mexico,Marker can be reached from Indian Service Route 30 near Interstate 40. ,,http://www.hmdb.org/m.asp?m=36502
36504,,Pueblo of Laguna,,,,,35.07236,-107.55502,,Cubero,Cibola County,New Mexico,Marker can be reached from Indian Service Route 30 south of Interstate 40. ,,http://www.hmdb.org/m.asp?m=36504
36505,,"Old Acoma ""Sky City""",,,,,35.0767,-107.55643,,Cubero,Cibola County,New Mexico,"Marker is on Sky City Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=36505
36506,,Pueblo of Laguna,,,,,35.03071,-107.38249,,Laguna,Cibola County,New Mexico,"Marker is on Interstate 40 at milepost 113.5, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36506
36517,,San José De La Laguna Mission,,,,,35.03114,-107.38158,,Laguna,Cibola County,New Mexico,"Marker is on Interstate 40 at milepost 113.5, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36517
36519,,Susie Rayos Marmon - Ga-wa goo maa (Early Riser),1877-1988,Laguna Pueblo,2006,,35.03105,-107.38148,,Laguna,Cibola County,New Mexico,"Marker is on Interstate 40 at milepost 113.5, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36519
36520,,San José De La Laguna Mission,,,,,35.03155,-107.38185,,Laguna,Cibola County,New Mexico,"Marker is on Interstate 40 at milepost 113.5, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36520
36521,,Pueblo of Laguna,,,,,35.0311,-107.38287,,Laguna,Cibola County,New Mexico,"Marker is on Historic Route 66 (Interstate 40 at milepost 113.5), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36521
36522,,Four Corners – A Common Bond,,,,,36.9989,-109.04514,,Shiprock,San Juan County,New Mexico,"Marker can be reached from State Road 597 at milepost 0.4,, ½ mile west of U.S. 160. ",,http://www.hmdb.org/m.asp?m=36522
36529,,New Mexico,(Four Corners),,,National Society of Professional Surveyors.,36.99896,-109.04511,,Shiprock,San Juan County,New Mexico,"Marker can be reached from 4 Corners Road, ½ mile west of U.S. 160. ",,http://www.hmdb.org/m.asp?m=36529
36538,,Fort Wingate,,,,,35.47026,-108.54267,,Red Rock,McKinley County,New Mexico,"Marker is at the intersection of State Road 400 at milepost 3 and Main Street, on the left when traveling south on State Road 400. ",,http://www.hmdb.org/m.asp?m=36538
36541,,Gallup,"Population 18,161 - Elevation 6600 ft",,,,35.53094,-108.67318,,Gallup,McKinley County,New Mexico,"Marker is on Interstate 40 Frontage Road (State Road 118), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36541
36558,,Navajo Code Talkers,Departure,4-May-42,,,35.52917,-108.74038,201 East Historic 66,Gallup,McKinley County,New Mexico,"Marker is on East Historic Route 66 (State Road 118), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36558
36559,,In Memory of All Vietnam Veterans,,,,"Rollie Mortuary, Inc. and the City of Gallup",35.52084,-108.75428,,Gallup,McKinley County,New Mexico,"Marker can be reached from 11th Street, 0.1 miles south of West Aztec Avenue. ",,http://www.hmdb.org/m.asp?m=36559
36580,,Zuni Olla Maidens - Zuni Pueblo,,,2006,,35.08926,-108.76428,,Zuni,McKinley County,New Mexico,"Marker is on State Road 53 at milepost 17, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36580
36582,,Pueblo of Zuni,,,,,35.0755,-108.81244,,Zuni,McKinley County,New Mexico,"Marker is on Road 53 at milepost 14, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=36582
36584,,Pueblo of Zuni,,,,,35.06829,-108.86217,,Zuni,McKinley County,New Mexico,"Marker is on State Road 53 at milepost 11, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=36584
37770,,Smugglers’ Trail,,,,,31.95238,-108.80771,,Animas,Hidalgo County,New Mexico,"Marker is at the intersection of State Road 338 at milepost 24.4 and State Road 9, on the right when traveling south on State Road 338. ",,http://www.hmdb.org/m.asp?m=37770
37771,,The Clanton Hideout,,,,,31.95238,-108.80771,,Animas,Hidalgo County,New Mexico,"Marker is at the intersection of State Road 338 at milepost 24.4 and State Road 9, on the left when traveling north on State Road 338. ",,http://www.hmdb.org/m.asp?m=37771
37772,,Playas Siding,,,,,31.97126,-108.61667,,Playas,Hidalgo County,New Mexico,"Marker is on State Road 9 at milepost 25.5 east of Baker Ranch Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=37772
37773,,Hachita,,,,,31.91888,-108.32405,,Hachita,Grant County,New Mexico,"Marker is on State Road 9 at milepost 146, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=37773
37776,,Pancho Villa’s Raid,,,,,31.82609,-107.64265,,Columbus,Luna County,New Mexico,,,http://www.hmdb.org/m.asp?m=37776
37777,,Pancho Villa State Park,,,,,31.82645,-107.64067,,Columbus,Luna County,New Mexico,,,http://www.hmdb.org/m.asp?m=37777
37778,,Columbus,,,,,31.85901,-107.64929,,Columbus,Luna County,New Mexico,"Marker is on State Road 11 at milepost 5.3, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=37778
37780,,Columbus,,,,,31.81939,-107.63783,,Columbus,Luna County,New Mexico,"Marker is on State Road 11 at milepost 2.5, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=37780
37782,390-B,Southern Pacific Railroad Depot,,,,,31.82827,-107.6402,,Columbus,Luna County,New Mexico,"Marker is at the intersection of State Road 9 and State Road 11, on the right when traveling east on State Road 9. ",,http://www.hmdb.org/m.asp?m=37782
37791,,In Memory of Citizens Killed / In Memory of Thirteenth Cavalry,Pancho Villa Raid of 1916,,1991,Columbus Historical Society,31.82794,-107.63995,,Columbus,Luna County,New Mexico,"Marker is on State Road 11 at milepost 3, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=37791
37901,,Last Hostile Action by Foreign Troops,,,,,31.82597,-107.64114,,Columbus,Luna County,New Mexico,,,http://www.hmdb.org/m.asp?m=37901
38103,,El Paso Del Rio Del Norte,,,,,31.78721,-106.5276,,Sunland Park,Doña Ana County,New Mexico,"Marker is on McNutt Road, 2.2 miles south of Racetrack Drive, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=38103
38105,,International Boundary and Water Commission,International Boundary Marker #1,,1980,International Boundary and Water Commission,31.78391,-106.52974,,Sunland Park,Doña Ana County,New Mexico,"Marker is on McNutt Road, 2.6 miles south of Racetrack Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=38105
38148,,Paraje de los Brazitos,,,,,32.11829,-106.66743,,Valdo,Doña Ana County,New Mexico,"Marker is at the intersection of State Road 478 and State Road 227, on the left when traveling north on State Road 478. ",,http://www.hmdb.org/m.asp?m=38148
38149,,La Mesilla,,,,,32.27768,-106.79609,,Las Cruces,Doña Ana County,New Mexico,"Marker is at the intersection of State Road 28 and State Road 292, on the right when traveling south on State Road 28. ",,http://www.hmdb.org/m.asp?m=38149
38150,,Doña Ana County Courthouse,,,,,32.3061,-106.77937,251 West Lohman Avenue,Las Cruces,Doña Ana County,New Mexico,"Marker is on West Lohman Avenue, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=38150
38154,,Site of San Agustín Springs,,,,,32.43015,-106.58501,,Las Cruces,Doña Ana County,New Mexico,"Marker is on U.S. 70 at milepost 177, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=38154
38176,,Doña Ana (1604–1680),,,,New Mexico Historic Women Marker Initiative,32.38963,-106.80966,,Doña Ana,Doña Ana County,New Mexico,"Marker is on State Road 320 at milepost 2,, 0.1 miles west of Interstate 25, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=38176
38177,,Bartlett Garcia,Continental Survey Point,,,,32.38417,-106.82472,,Doña Ana,Doña Ana County,New Mexico,"Marker is at the intersection of Dona Ana Road and State Road 320, on the right when traveling north on Dona Ana Road. ",,http://www.hmdb.org/m.asp?m=38177
38178,,Doña Ana,(On the Camino Real),,,,32.38444,-106.82472,,Doña Ana,Doña Ana County,New Mexico,"Marker is at the intersection of Dona Ana Road and State Road 320, on the right when traveling north on Dona Ana Road. ",,http://www.hmdb.org/m.asp?m=38178
38199,,Shalam Colony,1884-1901,,,,32.38361,-106.84056,,Doña Ana,Doña Ana County,New Mexico,"Marker is at the intersection of State Road 185 at milepost 5.5 and Shalam Colony Trail, on the right when traveling south on State Road 185. ",,http://www.hmdb.org/m.asp?m=38199
38200,,Paraje de Robledo,,,,,32.48333,-106.91861,,Radium Springs,Doña Ana County,New Mexico,"Marker is on Fort Selden Road, 1.4 miles west of Interstate 25, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=38200
38201,,Fort Selden Cemetery,,,,,32.48917,-106.91778,,Radium Springs,Doña Ana County,New Mexico,"Marker is on Leasburg Park Road, 0.3 miles north of State Road 157, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=38201
38202,,Rio Grandé Bridge at Radium Springs,,,,,32.48778,-106.92611,,Radium Springs,Doña Ana County,New Mexico,"Marker is on State Road 185 at milepost 15, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=38202
38204,,Paraje San Diego,,,,,32.55056,-106.92056,,Radium Springs,Doña Ana County,New Mexico,"Marker can be reached from Interstate 25 at milepost 22.8, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=38204
38205,,Jornada del Muerto,On the Camino Real,,,,32.55083,-106.92056,,Radium Springs,Doña Ana County,New Mexico,Marker can be reached from Interstate 25 at milepost 22.8. ,,http://www.hmdb.org/m.asp?m=38205
38206,,Jornada del Muerto,,,,,32.61472,-106.95389,,Radium Springs,Doña Ana County,New Mexico,Marker can be reached from Interstate 25 at milepost 27. ,,http://www.hmdb.org/m.asp?m=38206
38207,,Hillsboro,Historic District,,,,32.92056,-107.56694,,Hillsboro,Sierra County,New Mexico,"Marker is at the intersection of State Road 152 at milepost 49 and State Road 27, on the right when traveling west on State Road 152. ",,http://www.hmdb.org/m.asp?m=38207
38208,,Percha Creek,,,,,32.91639,-107.60528,,Hillsboro,Sierra County,New Mexico,"Marker is on State Road 152 at milepost 46, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=38208
38209,,James McNally,1839 - 1904,,,,32.91222,-107.70639,,Hillsboro,Sierra County,New Mexico,"Marker is on State Road 152 at milepost 39.2, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=38209
38210,,Emory Pass,,,,Gila National Forest - U.S. Department of Agriculture,32.91,-107.76611,,Hanover,Grant County,New Mexico,"Marker is on State Road 152 at milepost 32, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=38210
38211,,Cathay Williams,(c1850 – Death Date Unknown),,,,32.36611,-107.61694,,Deming,Luna County,New Mexico,"Marker is on State Road 26 at milepost 10.2, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=38211
38212,,Deming,"Elevation – 4,331 ft",,,,32.28361,-107.76139,,Deming,Luna County,New Mexico,"Marker is on U.S. 180 at milepost 164, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=38212
38213,,Bayard,"Population 3,036 - Elevation 6,152",,,,32.74139,-108.13333,,Bayard,Grant County,New Mexico,"Marker is on U.S. 180 at milepost 124, on the right when traveling north. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=38213
38214,,Bayard,"Population 3,036 - Elevation 6,152",,,,32.76056,-108.14528,,Bayard,Grant County,New Mexico,"Marker is on U.S. 180 at milepost 122.2, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=38214
38216,,Santa Rita Copper Mines,,,,,32.78111,-108.15028,,Hanover,Grant County,New Mexico,"Marker is on U.S. 180 at milepost 120.7, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=38216
38226,,Fort Bayard - 1866-1900,Fort Bayard National Cemetery,,,,32.78222,-108.15306,,Hanover,Grant County,New Mexico,"Marker is at the intersection of U.S. 180 at milepost 120.5 and Bayard Road, on the right when traveling north on U.S. 180. ",,http://www.hmdb.org/m.asp?m=38226
38228,,Kneeling Nun,,,,,32.80295,-108.12127,,Hanover,Grant County,New Mexico,"Marker is on Scenic State Road 152 at milepost 2.3,, 2.3 miles east of U.S. 180, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=38228
38229,,Ladies Auxiliary of Local 890,Mine Mill & Smelter,(1951-1952),,,32.80278,-108.12139,,Hanover,Grant County,New Mexico,"Marker is on State Road 152 at milepost 2.3,, 2.3 miles east of U.S. 180, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=38229
